customer_id,recency,frequency,monetary,avg_purchase_value,avg_time_on_site,avg_clicks,recency_score,frequency_score,monetary_score,rfm_score,rfm_value,cluster,segment,segment_description
39301,3,2,595.63,297.815,28.7,16.0,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39305,1,1,123.46,123.46,23.4,6.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39310,5,1,70.85,70.85,19.9,9.0,3,3,2,332,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39312,2,1,71.77,71.77,520.0,8.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39313,10,1,96.99,96.99,30.2,9.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39314,10,1,32.69,32.69,2.9,6.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39316,4,1,40.97,40.97,4.3,7.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39321,1,1,242.71,242.71,39.6,21.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39325,7,1,274.37,274.37,24.5,11.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39326,7,2,773.61,386.805,65.6,19.0,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39328,5,2,525.34,262.67,40.7,10.0,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39331,2,1,266.46,266.46,564.0,10.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39332,10,1,49.5,49.5,20.1,0.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39337,10,1,78.85,78.85,23.4,9.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39339,1,1,511.58,511.58,36.2,42.0,5,3,5,535,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39341,7,1,45.91,45.91,40.8,7.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39342,3,1,48.15,48.15,52.0,6.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39346,9,1,70.32,70.32,45.3,9.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39347,4,1,39.02,39.02,10.7,9.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39349,7,1,160.21,160.21,27.5,12.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39354,1,2,955.11,477.555,68.1,10.5,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39357,3,1,236.53,236.53,84.8,17.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39358,7,3,928.75,309.5833333333333,5.766666666666667,19.666666666666668,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39359,10,1,126.27,126.27,24.7,12.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39361,4,1,223.58,223.58,10.1,9.0,4,3,3,433,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39362,2,1,333.2,333.2,611.0,19.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39363,10,1,166.29,166.29,20.3,10.0,1,3,3,133,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39364,10,1,202.33,202.33,52.1,12.0,1,3,3,133,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39366,10,1,167.9,167.9,20.5,11.0,1,3,3,133,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39367,10,1,1.15,1.15,33.0,6.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39371,2,1,58.1,58.1,567.0,11.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39372,9,2,493.16999999999996,246.58499999999998,20.85,17.5,1,5,5,155,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39376,7,1,311.0,311.0,27.9,27.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39377,7,1,13.33,13.33,14.8,6.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39380,7,1,18.74,18.74,67.7,7.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39384,4,1,55.95,55.95,7.3,9.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39385,9,1,215.68,215.68,52.7,22.0,1,3,3,133,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39386,5,1,4.86,4.86,5.0,6.0,3,3,1,331,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39387,10,1,240.17,240.17,9.5,21.0,1,3,4,134,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39389,5,3,490.37,163.45666666666668,15.633333333333333,15.0,3,5,5,355,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39391,7,1,3.9,3.9,59.6,6.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39392,7,1,310.81,310.81,47.3,32.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39393,7,1,609.03,609.03,50.4,41.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39397,2,2,339.59000000000003,169.79500000000002,328.15,14.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39399,1,3,183.79,61.26333333333333,11.233333333333334,9.0,5,5,3,553,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39400,2,1,123.58,123.58,560.0,6.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39405,3,1,47.22,47.22,13.7,9.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39406,5,1,197.01,197.01,18.2,8.0,3,3,3,333,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39407,7,2,37.12,18.56,16.35,6.5,3,5,1,351,9,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39408,1,1,114.78,114.78,10.4,14.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39411,7,1,303.5,303.5,17.2,36.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39412,7,2,983.7099999999999,491.85499999999996,57.55,27.5,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39415,8,1,49.48,49.48,35.8,9.0,2,3,1,231,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39417,5,1,29.39,29.39,4.5,7.0,3,3,1,331,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39418,1,2,670.74,335.37,30.8,21.0,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39419,3,1,156.0,156.0,22.2,11.0,4,3,3,433,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39420,3,2,251.76,125.88,16.8,10.5,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39422,7,1,117.62,117.62,65.8,7.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39423,3,1,287.9,287.9,74.1,7.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39424,1,1,132.29,132.29,15.3,13.0,5,3,3,533,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39425,7,1,21.37,21.37,5.1,7.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39426,2,1,363.0,363.0,623.0,12.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39427,2,2,665.7,332.85,315.95,16.0,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39435,2,2,294.05999999999995,147.02999999999997,298.25,17.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39436,5,3,948.9499999999999,316.31666666666666,27.366666666666664,23.666666666666668,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39437,7,1,495.22,495.22,39.9,13.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39438,1,3,801.5999999999999,267.2,27.733333333333334,20.0,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39443,4,1,106.86,106.86,6.8,9.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39444,6,1,106.81,106.81,20.0,7.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39445,4,1,50.94,50.94,27.5,7.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39448,8,1,42.33,42.33,8.4,9.0,2,3,1,231,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39449,9,1,5.71,5.71,2.2,6.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39450,5,3,885.83,295.2766666666667,26.03333333333333,23.333333333333332,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39451,3,2,39.379999999999995,19.689999999999998,8.35,7.0,4,5,1,451,10,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39455,7,1,56.74,56.74,5.2,10.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39458,1,2,1215.01,607.505,59.75,49.0,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39459,8,1,932.04,932.04,75.5,41.0,2,3,5,235,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39462,4,1,1.08,1.08,25.6,6.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39463,8,1,10.61,10.61,2.6,7.0,2,3,1,231,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39465,5,1,583.74,583.74,57.7,7.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39466,4,1,542.98,542.98,24.8,37.0,4,3,5,435,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39468,3,1,527.26,527.26,25.5,39.0,4,3,5,435,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39469,7,1,107.32,107.32,37.3,14.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39471,4,1,138.2,138.2,13.3,17.0,4,3,3,433,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39474,4,1,105.82,105.82,8.5,16.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39476,7,2,344.08,172.04,20.6,17.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39477,5,1,271.07,271.07,28.3,13.0,3,3,4,334,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39481,7,1,799.89,799.89,40.6,59.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39485,4,2,399.46999999999997,199.73499999999999,24.6,23.5,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39486,10,1,26.73,26.73,8.3,7.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39487,7,1,86.01,86.01,26.3,11.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39488,7,1,151.06,151.06,30.4,8.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39492,4,1,50.34,50.34,36.1,10.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39493,5,2,64.46000000000001,32.230000000000004,32.05,7.5,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39496,10,1,244.33,244.33,23.9,18.0,1,3,4,134,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39497,1,1,32.49,32.49,10.4,8.0,5,3,1,531,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39499,6,3,71.0,23.666666666666668,36.9,5.666666666666667,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39501,10,1,46.0,46.0,38.8,7.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39503,3,1,71.88,71.88,16.1,7.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39506,8,1,74.98,74.98,11.3,8.0,2,3,2,232,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39507,7,1,606.47,606.47,45.3,7.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39509,1,1,106.42,106.42,38.9,15.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39512,7,1,164.13,164.13,33.7,7.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39519,7,1,31.06,31.06,8.6,6.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39522,2,1,557.72,557.72,626.0,20.0,5,3,5,535,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39523,8,1,90.95,90.95,17.9,7.0,2,3,2,232,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39524,7,2,1103.8200000000002,551.9100000000001,57.65,25.5,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39527,5,1,596.72,596.72,58.2,8.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39530,3,1,251.5,251.5,36.0,9.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39534,1,1,286.72,286.72,35.3,16.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39538,10,1,79.5,79.5,23.4,13.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39539,3,2,20.77,10.385,16.1,6.5,4,5,1,451,10,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39541,7,1,432.0,432.0,10.4,12.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39542,8,2,174.86,87.43,11.65,14.0,2,5,3,253,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39543,7,1,126.93,126.93,17.5,9.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39544,1,2,1479.28,739.64,53.35,55.0,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39546,7,1,1061.03,1061.03,40.1,41.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39547,3,2,279.12,139.56,44.45,11.5,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39549,1,1,10.22,10.22,40.0,6.0,5,3,1,531,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39550,7,2,341.57,170.785,24.700000000000003,10.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39553,7,1,225.21,225.21,51.9,12.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39555,6,1,130.49,130.49,26.4,9.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39559,3,1,120.79,120.79,20.8,16.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39562,5,2,666.62,333.31,28.0,29.5,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39563,8,1,116.58,116.58,19.7,12.0,2,3,2,232,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39564,7,1,123.62,123.62,23.2,8.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39575,6,1,372.5,372.5,14.5,37.0,3,3,4,334,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39576,4,1,54.32,54.32,5.4,11.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39577,8,1,21.01,21.01,11.8,7.0,2,3,1,231,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39579,4,1,492.53,492.53,96.4,49.0,4,3,5,435,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39580,1,1,236.6,236.6,89.2,13.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39584,5,2,132.49,66.245,39.1,9.5,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39589,2,1,554.63,554.63,540.0,53.0,5,3,5,535,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39590,5,1,10.94,10.94,13.2,7.0,3,3,1,331,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39591,8,1,230.49,230.49,35.7,26.0,2,3,3,233,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39595,5,1,614.91,614.91,52.1,53.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39599,5,1,20.53,20.53,65.5,8.0,3,3,1,331,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39603,1,1,10.08,10.08,14.4,7.0,5,3,1,531,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39604,1,1,483.06,483.06,31.5,6.0,5,3,5,535,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39606,5,1,662.25,662.25,47.5,26.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39611,7,1,301.26,301.26,31.2,27.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39612,7,1,337.32,337.32,50.9,8.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39620,7,1,74.02,74.02,28.9,7.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39622,3,1,833.01,833.01,52.5,64.0,4,3,5,435,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39623,10,2,105.24,52.62,10.45,9.0,1,5,2,152,8,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39626,5,1,2.06,2.06,35.6,6.0,3,3,1,331,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39627,7,2,102.36,51.18,37.5,7.0,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39628,3,1,302.8,302.8,30.9,28.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39631,7,1,215.56,215.56,13.0,21.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39632,7,1,14.16,14.16,13.7,6.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39633,8,1,57.52,57.52,7.0,6.0,2,3,2,232,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39634,8,1,172.44,172.44,24.5,21.0,2,3,3,233,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39635,7,1,8.17,8.17,61.5,7.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39636,7,1,246.15,246.15,15.0,27.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39639,7,1,258.29,258.29,18.8,24.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39641,7,1,95.38,95.38,19.4,15.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39649,8,1,57.04,57.04,19.6,7.0,2,3,2,232,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39651,2,1,330.12,330.12,583.0,39.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39653,4,1,258.65,258.65,31.8,8.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39654,3,2,540.6800000000001,270.34000000000003,30.6,21.5,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39659,4,2,274.23,137.115,22.299999999999997,12.0,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39660,5,1,618.97,618.97,27.7,8.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39661,4,1,291.02,291.02,7.8,17.0,4,3,4,434,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39663,7,1,175.76,175.76,29.0,21.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39664,1,2,93.45,46.725,9.05,9.0,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39665,7,1,309.05,309.05,43.9,16.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39668,10,1,143.99,143.99,29.8,15.0,1,3,3,133,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39670,7,2,1460.18,730.09,65.64999999999999,57.0,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39672,7,1,38.7,38.7,20.2,9.0,3,3,1,331,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39673,8,1,158.12,158.12,13.4,13.0,2,3,3,233,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39679,10,1,52.32,52.32,75.4,6.0,1,3,1,131,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39680,3,1,32.95,32.95,7.7,8.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39684,7,2,219.94,109.97,29.5,13.0,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39689,2,1,30.82,30.82,572.0,9.0,5,3,1,531,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39692,1,1,228.72,228.72,55.8,24.0,5,3,3,533,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39694,2,1,297.31,297.31,581.0,25.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39695,7,1,204.19,204.19,4.9,21.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39696,10,1,258.63,258.63,74.2,30.0,1,3,4,134,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39698,8,2,48.06999999999999,24.034999999999997,14.350000000000001,7.0,2,5,1,251,8,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39700,7,1,191.25,191.25,30.1,8.0,3,3,3,333,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39701,4,1,69.79,69.79,22.5,9.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39705,1,1,30.38,30.38,17.7,9.0,5,3,1,531,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39706,1,2,139.59,69.795,22.549999999999997,9.0,5,5,3,553,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39708,1,1,60.02,60.02,14.3,10.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39709,4,1,78.42,78.42,8.6,7.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39713,7,1,236.36,236.36,40.1,21.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39714,5,1,110.58,110.58,30.7,7.0,3,3,2,332,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39715,1,1,268.94,268.94,37.9,9.0,5,3,4,534,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39717,2,2,129.32,64.66,270.6,8.5,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39726,8,2,787.49,393.745,26.6,35.5,2,5,5,255,12,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39730,2,1,198.21,198.21,533.0,8.0,5,3,3,533,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39731,2,3,849.92,283.3066666666667,198.96666666666667,24.333333333333332,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39733,7,1,67.75,67.75,14.2,12.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39737,3,1,202.77,202.77,18.2,13.0,4,3,3,433,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39739,1,1,78.27,78.27,16.1,11.0,5,3,2,532,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39740,9,1,87.06,87.06,12.2,8.0,1,3,2,132,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39743,10,2,489.32,244.66,33.6,24.0,1,5,5,155,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39744,4,1,2.55,2.55,12.0,6.0,4,3,1,431,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39745,7,1,106.77,106.77,10.7,13.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39747,7,1,69.38,69.38,34.4,12.0,3,3,2,332,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39749,8,1,272.49,272.49,39.3,11.0,2,3,4,234,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39752,1,1,159.71,159.71,13.4,15.0,5,3,3,533,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39755,3,1,113.82,113.82,19.1,17.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39758,4,2,250.84,125.42,38.15,15.5,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39760,7,1,1029.03,1029.03,147.6,70.0,3,3,5,335,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39765,7,1,257.44,257.44,18.3,17.0,3,3,4,334,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
39768,1,2,439.15000000000003,219.57500000000002,310.25,13.5,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39779,5,2,494.65,247.325,35.400000000000006,26.0,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
39780,1,1,1389.16,1389.16,140.4,100.0,5,3,5,535,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39783,2,2,271.13,135.565,288.5,8.0,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39784,1,2,306.37,153.185,15.5,10.0,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
39785,4,3,652.3199999999999,217.43999999999997,28.133333333333336,21.666666666666668,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
39788,4,1,85.73,85.73,34.1,12.0,4,3,2,432,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
39790,4,2,547.75,273.875,41.349999999999994,18.0,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
